"","age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
"6309",25,"Female","HR",3,4,4,3,3,1,4,5,4,4,4,3,5,4,4,0.73,0.47,0.87,0.73,0.87
"6310",34,"Female","NZ",3,3,4,2,3,1,4,4,3,3,4,1,4,4,4,0.67,0.4,0.73,0.53,0.8
"6311",22,"Male","US",3,3,3,3,4,1,4,5,3,3,4,4,4,5,4,0.6,0.53,0.8,0.73,0.87
"6312",21,"Female","US",2,3,5,4,5,5,4,4,3,2,2,1,5,3,4,0.67,0.93,0.73,0.33,0.8
"6313",32,"Female","PT",1,3,3,3,5,2,5,5,4,4,5,5,5,5,5,0.47,0.67,0.93,0.93,1
"6314",18,"Male","IT",2,2,3,3,4,3,5,2,2,2,3,3,4,4,4,0.47,0.67,0.6,0.53,0.8
"6315",29,"Female","IR",2,2,3,2,2,3,2,4,1,2,2,1,3,4,1,0.47,0.47,0.47,0.33,0.53
"6316",45,"Male","US",4,5,5,4,5,1,5,4,5,3,4,4,5,4,4,0.93,0.67,0.93,0.73,0.87
"6317",55,"Female","CA",1,5,5,1,3,1,5,5,5,4,5,5,3,5,5,0.73,0.33,1,0.93,0.87
"6318",35,"Male","CA",1,2,2,4,5,4,2,2,2,5,5,5,3,4,3,0.33,0.87,0.4,1,0.67
"6319",51,"Female","US",3,4,4,2,4,2,4,5,4,4,4,5,4,4,2,0.73,0.53,0.87,0.87,0.67
"6320",21,"Female","US",2,3,4,4,4,4,4,3,4,4,2,4,4,2,3,0.6,0.8,0.73,0.67,0.6
"6321",34,"Female","US",3,3,5,4,4,3,5,5,5,3,4,3,5,4,5,0.73,0.73,1,0.67,0.93
"6322",55,"Female","CA",3,5,5,1,4,1,5,5,5,4,5,5,5,5,5,0.87,0.4,1,0.93,1
"6323",40,"Male","GB",4,4,3,4,5,4,5,4,4,4,4,4,4,5,4,0.73,0.87,0.87,0.8,0.87
"6324",46,"Male","MX",2,4,4,5,4,2,5,4,4,4,5,4,5,5,5,0.67,0.73,0.87,0.87,1
"6325",21,"Female","GB",4,3,4,5,5,3,4,4,4,4,5,4,5,3,5,0.73,0.87,0.8,0.87,0.87
"6326",18,"Female","US",4,2,3,4,5,5,4,5,4,3,3,1,4,2,4,0.6,0.93,0.87,0.47,0.67
"6327",20,"Female","US",2,4,3,4,4,3,4,4,3,3,4,4,4,3,3,0.6,0.73,0.73,0.73,0.67
"6328",25,"Female","GB",3,2,3,5,4,3,3,4,4,2,3,3,3,3,3,0.53,0.8,0.73,0.53,0.6
"6329",19,"Female","US",2,4,4,3,4,4,5,3,3,4,4,5,3,4,4,0.67,0.73,0.73,0.87,0.73
"6330",53,"Male","SE",2,2,2,4,2,3,1,5,2,3,2,1,3,4,5,0.4,0.6,0.53,0.4,0.8
"6331",24,"Male","US",3,4,3,4,4,2,4,4,5,4,3,4,5,5,4,0.67,0.67,0.87,0.73,0.93
"6332",14,"Male","US",3,5,5,4,4,4,4,5,4,5,5,1,5,5,3,0.87,0.8,0.87,0.73,0.87
"6333",31,"Female","US",3,5,4,3,5,5,5,5,5,4,4,3,4,5,3,0.8,0.87,1,0.73,0.8
"6334",24,"Male","DE",4,4,4,4,4,4,5,3,3,4,3,3,3,3,4,0.8,0.8,0.73,0.67,0.67
"6335",29,"Male","BZ",3,3,3,3,3,3,4,3,3,4,3,3,4,3,4,0.6,0.6,0.67,0.67,0.73
"6336",18,"Male","CA",4,4,4,1,2,1,4,3,3,2,2,2,4,4,5,0.8,0.27,0.67,0.4,0.87
"6337",32,"Female","US",1,2,2,5,5,4,4,3,4,3,5,4,4,4,4,0.33,0.93,0.73,0.8,0.8
"6338",23,"Male","MX",3,4,4,2,3,4,4,4,4,4,4,4,4,4,4,0.73,0.6,0.8,0.8,0.8
"6339",22,"Male","MX",4,5,3,2,3,4,3,4,3,4,4,2,3,4,3,0.8,0.6,0.67,0.67,0.67
"6340",23,"Male","MX",3,3,2,4,5,4,4,4,3,4,5,3,5,4,5,0.53,0.87,0.73,0.8,0.93
"6341",22,"Male","MX",3,3,3,2,3,1,2,3,3,3,3,2,2,4,3,0.6,0.4,0.53,0.53,0.6
"6342",28,"Male","MX",1,3,4,1,3,3,2,1,3,2,4,3,2,4,3,0.53,0.47,0.4,0.6,0.6
"6343",25,"Male","MX",3,3,3,1,3,1,1,1,2,5,5,5,4,4,4,0.6,0.33,0.27,1,0.8
"6344",22,"Male","MX",3,5,5,1,1,1,5,5,5,5,5,3,5,5,5,0.87,0.2,1,0.87,1
"6345",22,"Male","MX",4,4,4,3,5,4,5,4,3,4,4,3,5,4,4,0.8,0.8,0.8,0.73,0.87
"6346",22,"Male","MX",2,2,2,2,5,4,2,2,4,3,3,2,3,4,4,0.4,0.73,0.53,0.53,0.73
"6347",17,"Male","US",3,4,4,4,5,3,4,4,4,3,3,2,3,4,3,0.73,0.8,0.8,0.53,0.67
"6348",27,"Female","IN",4,4,5,4,5,2,5,5,4,4,5,2,5,4,5,0.87,0.73,0.93,0.73,0.93
"6349",15,"Male","NL",2,4,3,4,4,1,4,5,2,2,3,3,3,5,4,0.6,0.6,0.73,0.53,0.8
"6350",16,"Male","US",4,4,5,2,4,3,5,5,5,2,4,4,5,5,4,0.87,0.6,1,0.67,0.93
"6351",15,"Unanswered","US",2,4,5,2,3,3,5,5,4,4,5,3,5,5,4,0.73,0.53,0.93,0.8,0.93
"6352",19,"Female","GB",3,4,4,3,4,2,5,3,4,4,4,4,4,3,4,0.73,0.6,0.8,0.8,0.73
"6353",16,"Female","US",2,4,5,5,2,3,5,5,4,3,2,3,5,3,4,0.73,0.67,0.93,0.53,0.8
"6354",15,"Male","GB",4,5,5,4,4,2,5,5,4,5,5,2,5,5,4,0.93,0.67,0.93,0.8,0.93
"6355",28,"Female","US",4,5,5,4,4,5,5,5,5,2,4,1,4,5,4,0.93,0.87,1,0.47,0.87
"6356",17,"Female","GB",3,3,3,4,4,4,5,5,3,2,4,4,5,4,4,0.6,0.8,0.87,0.67,0.87
"6357",16,"Male","US",4,2,5,5,5,5,4,3,4,1,5,4,5,5,5,0.73,1,0.73,0.67,1
"6358",17,"Unanswered","US",2,3,5,4,4,3,5,5,4,2,4,2,5,5,5,0.67,0.73,0.93,0.53,1
"6359",60,"Male","US",3,5,4,3,4,3,5,4,5,4,4,4,4,4,4,0.8,0.67,0.93,0.8,0.8
"6360",21,"Male","BE",1,1,1,3,5,3,1,4,5,5,5,5,1,5,1,0.2,0.73,0.67,1,0.47
"6361",15,"Male","GB",3,5,5,2,2,2,5,5,4,4,5,4,5,5,5,0.87,0.4,0.93,0.87,1
"6362",16,"Male","IS",1,2,4,5,5,5,2,1,5,5,5,5,3,4,2,0.47,1,0.53,1,0.6
"6363",14,"Female","GB",3,2,2,2,5,2,4,4,2,4,5,2,5,5,5,0.47,0.6,0.67,0.73,1
"6364",16,"Female","US",2,3,4,4,5,4,4,4,4,4,4,2,4,5,4,0.6,0.87,0.8,0.67,0.87
"6365",38,"Male","US",1,2,2,3,4,2,3,4,3,3,5,4,5,5,5,0.33,0.6,0.67,0.8,1
"6366",16,"Female","US",1,3,4,2,4,4,3,3,3,4,4,3,4,5,4,0.53,0.67,0.6,0.73,0.87
"6367",15,"Female","US",4,3,4,5,5,5,3,4,4,2,4,1,5,5,5,0.73,1,0.73,0.47,1
"6368",16,"Female","US",3,3,3,4,4,3,5,3,4,3,4,3,4,4,5,0.6,0.73,0.8,0.67,0.87
"6369",17,"Female","GB",3,2,2,2,4,1,4,5,4,5,4,5,4,5,3,0.47,0.47,0.87,0.93,0.8
"6370",15,"Male","US",3,4,3,2,4,1,4,4,4,5,4,3,3,4,5,0.67,0.47,0.8,0.8,0.8
"6371",15,"Female","US",3,1,3,4,4,2,3,4,4,4,4,1,5,4,4,0.47,0.67,0.73,0.6,0.87
"6372",15,"Female","US",5,5,5,5,4,4,5,5,4,3,4,3,5,4,4,1,0.87,0.93,0.67,0.87
"6373",15,"Female","CA",2,3,3,5,5,4,5,5,4,5,4,3,4,5,5,0.53,0.93,0.93,0.8,0.93
"6374",16,"Male","US",1,3,2,5,5,5,4,2,3,2,2,2,3,4,2,0.4,1,0.6,0.4,0.6
"6375",17,"Male","GB",4,5,4,4,5,5,3,4,3,5,4,3,4,3,4,0.87,0.93,0.67,0.8,0.73
"6376",21,"Female","PL",1,2,4,4,5,4,4,4,4,3,3,2,4,3,3,0.47,0.87,0.8,0.53,0.67
"6377",16,"Female","US",2,2,1,3,4,1,3,5,5,4,5,4,4,4,4,0.33,0.53,0.87,0.87,0.8
"6378",16,"Male","CA",2,3,2,4,4,2,4,4,5,3,4,4,5,4,5,0.47,0.67,0.87,0.73,0.93
"6379",17,"Female","US",2,3,3,5,4,3,5,5,4,3,5,4,5,4,5,0.53,0.8,0.93,0.8,0.93
"6380",16,"Male","US",3,5,5,1,1,1,5,5,3,4,4,5,5,2,5,0.87,0.2,0.87,0.87,0.8
"6381",18,"Male","US",2,2,2,3,5,4,4,3,2,2,4,2,4,5,4,0.4,0.8,0.6,0.53,0.87
"6382",23,"Female","US",3,3,3,5,3,3,3,4,3,3,3,2,4,3,3,0.6,0.73,0.67,0.53,0.67
"6383",17,"Male","US",4,4,5,2,4,4,5,5,4,3,4,5,5,4,5,0.87,0.67,0.93,0.8,0.93
"6384",45,"Female","GB",3,5,5,2,4,3,5,4,4,4,4,5,5,5,4,0.87,0.6,0.87,0.87,0.93
"6385",16,"Female","GB",1,2,3,5,5,4,4,4,1,3,4,4,5,3,4,0.4,0.93,0.6,0.73,0.8
"6386",15,"Female","US",2,4,4,4,4,2,5,4,3,5,4,5,3,5,3,0.67,0.67,0.8,0.93,0.73
"6387",16,"Male","US",4,2,4,5,5,2,3,4,2,4,5,2,5,5,5,0.67,0.8,0.6,0.73,1
"6388",14,"Male","US",5,5,5,4,4,3,5,5,5,3,4,4,5,4,5,1,0.73,1,0.73,0.93
"6389",15,"Male","US",3,5,2,5,1,5,5,4,2,5,2,5,5,2,5,0.67,0.73,0.73,0.8,0.8
"6390",16,"Male","US",4,5,5,2,2,2,5,4,4,3,4,4,4,3,5,0.93,0.4,0.87,0.73,0.8
"6391",16,"Male","IE",1,4,2,2,4,3,3,1,3,4,4,4,3,5,4,0.47,0.6,0.47,0.8,0.8
"6392",36,"Female","US",1,4,3,4,4,3,4,5,4,4,5,5,4,2,3,0.53,0.73,0.87,0.93,0.6
"6393",15,"Female","US",3,5,5,5,5,4,4,5,3,4,4,4,4,2,4,0.87,0.93,0.8,0.8,0.67
"6394",19,"Female","US",2,3,4,3,4,1,4,4,2,4,5,2,5,4,4,0.6,0.53,0.67,0.73,0.87
"6395",19,"Female","US",3,3,3,4,3,2,3,3,3,4,3,5,3,4,2,0.6,0.6,0.6,0.8,0.6
"6396",15,"Female","US",2,3,4,3,5,2,4,5,1,2,4,2,5,3,3,0.6,0.67,0.67,0.53,0.73
"6397",16,"Male","US",3,3,3,3,4,3,4,4,4,2,4,2,4,4,2,0.6,0.67,0.8,0.53,0.67
"6398",18,"Male","BR",2,3,3,2,2,1,5,2,3,4,5,1,2,3,4,0.53,0.33,0.67,0.67,0.6
"6399",18,"Female","US",4,4,4,4,3,3,5,5,5,2,2,3,5,4,5,0.8,0.67,1,0.47,0.93
"6400",17,"Male","US",1,2,2,4,4,3,5,4,3,5,5,4,5,4,4,0.33,0.73,0.8,0.93,0.87
"6401",17,"Female","IE",3,4,5,4,5,4,5,4,4,5,5,5,2,3,4,0.8,0.87,0.87,1,0.6
"6402",16,"Male","US",3,5,4,1,1,1,5,3,3,4,4,1,5,4,4,0.8,0.2,0.73,0.6,0.87
"6403",27,"Male","IN",4,5,2,5,2,1,4,5,5,3,5,3,5,5,5,0.73,0.53,0.93,0.73,1
"6404",16,"Female","US",2,3,2,4,5,4,5,2,2,4,4,4,4,2,2,0.47,0.87,0.6,0.8,0.53
"6405",18,"Female","US",1,3,5,1,5,4,5,5,3,5,5,1,5,5,5,0.6,0.67,0.87,0.73,1
"6406",18,"Female","US",1,3,2,3,4,4,4,5,3,4,5,4,5,5,5,0.4,0.73,0.8,0.87,1
"6407",25,"Female","US",5,2,5,5,5,4,3,5,3,2,5,3,5,4,4,0.8,0.93,0.73,0.67,0.87
"6408",17,"Male","EG",5,5,5,1,5,2,4,4,5,5,5,5,3,5,5,1,0.53,0.87,1,0.87
"6409",16,"Male","US",2,4,4,1,1,2,4,2,4,2,2,4,3,5,3,0.67,0.27,0.67,0.53,0.73
"6410",26,"Male","US",3,2,3,2,2,1,4,4,3,4,4,4,4,4,3,0.53,0.33,0.73,0.8,0.73
"6411",16,"Male","CA",1,2,2,4,4,4,4,3,2,2,2,4,4,3,4,0.33,0.8,0.6,0.53,0.73
"6412",35,"Male","US",2,3,2,2,4,2,3,4,4,4,4,2,4,4,4,0.47,0.53,0.73,0.67,0.8
"6413",34,"Male","US",5,5,5,1,1,1,5,4,5,4,4,2,5,5,5,1,0.2,0.93,0.67,1
"6414",14,"Female","US",1,1,1,5,5,5,3,4,1,2,3,4,3,4,3,0.2,1,0.53,0.6,0.67
"6415",36,"Male","HU",5,5,5,3,5,4,5,5,5,2,5,3,5,5,4,1,0.8,1,0.67,0.93
"6416",16,"Male","US",4,4,5,2,3,1,5,3,5,4,5,3,5,4,5,0.87,0.4,0.87,0.8,0.93
"6417",15,"Male","US",2,3,2,4,5,3,3,4,3,4,3,4,5,4,5,0.47,0.8,0.67,0.73,0.93
"6418",16,"Male","US",3,3,2,4,4,3,3,4,3,4,4,4,3,2,2,0.53,0.73,0.67,0.8,0.47
"6419",15,"Male","US",1,4,3,2,4,1,4,4,1,3,3,2,3,5,3,0.53,0.47,0.6,0.53,0.73
"6420",15,"Male","US",1,2,1,5,5,2,4,4,3,3,2,4,3,2,3,0.27,0.8,0.73,0.6,0.53
"6421",55,"Male","US",3,4,5,3,5,3,5,4,5,3,4,5,5,4,5,0.8,0.73,0.93,0.8,0.93
"6422",14,"Female","US",3,5,5,4,4,3,5,5,3,4,3,3,5,4,4,0.87,0.73,0.87,0.67,0.87
"6423",15,"Male","US",3,3,3,3,3,2,4,3,4,5,4,4,4,5,4,0.6,0.53,0.73,0.87,0.87
"6424",26,"Male","US",5,3,3,3,3,5,4,3,4,3,4,4,5,5,4,0.73,0.73,0.73,0.73,0.93
"6425",13,"Male","US",3,2,3,4,5,1,3,5,3,2,4,5,5,5,5,0.53,0.67,0.73,0.73,1
"6426",15,"Male","GB",4,4,4,3,4,2,4,4,3,2,3,2,4,4,5,0.8,0.6,0.73,0.47,0.87
"6427",14,"Male","US",4,4,2,2,2,2,4,2,3,3,4,1,4,4,5,0.67,0.4,0.6,0.53,0.87
"6428",23,"Female","US",1,1,2,4,5,4,3,4,2,3,5,1,5,3,4,0.27,0.87,0.6,0.6,0.8
"6429",17,"Female","US",3,5,5,3,3,4,5,4,4,4,4,4,5,5,5,0.87,0.67,0.87,0.8,1
"6430",16,"Male","US",2,3,2,1,2,1,5,5,4,4,4,3,5,3,5,0.47,0.27,0.93,0.73,0.87
"6431",14,"Male","US",4,3,3,5,4,5,4,4,3,3,2,5,4,3,3,0.67,0.93,0.73,0.67,0.67
"6432",18,"Male","GB",4,3,4,3,4,2,3,2,3,3,3,3,3,4,4,0.73,0.6,0.53,0.6,0.73
"6433",15,"Male","US",3,5,5,3,4,2,4,3,5,2,2,4,5,4,5,0.87,0.6,0.8,0.53,0.93
"6434",14,"Male","US",3,3,2,2,4,4,4,5,3,5,4,2,5,5,5,0.53,0.67,0.8,0.73,1
"6435",14,"Female","US",2,1,4,4,5,1,3,5,4,5,4,4,1,4,1,0.47,0.67,0.8,0.87,0.4
"6436",14,"Male","US",3,2,3,2,2,2,5,4,3,3,5,2,5,3,5,0.53,0.4,0.8,0.67,0.87
"6437",19,"Male","IE",4,5,4,4,2,1,5,4,4,1,4,2,4,3,4,0.87,0.47,0.87,0.47,0.73
"6438",17,"Male","US",1,3,3,4,5,4,4,4,3,5,5,4,3,5,3,0.47,0.87,0.73,0.93,0.73
"6439",17,"Female","AU",4,5,5,3,3,3,5,5,5,1,5,1,5,5,5,0.93,0.6,1,0.47,1
"6440",16,"Female","AU",2,3,5,4,4,5,5,5,4,5,4,4,3,4,4,0.67,0.87,0.93,0.87,0.73
"6441",17,"Female","US",2,4,4,3,3,2,3,5,3,3,4,4,4,5,4,0.67,0.53,0.73,0.73,0.87
"6442",16,"Female","GB",1,1,1,4,5,3,4,4,1,2,4,1,4,4,4,0.2,0.8,0.6,0.47,0.8
"6443",15,"Male","US",1,3,1,5,4,2,2,3,3,3,3,2,3,4,3,0.33,0.73,0.53,0.53,0.67
"6444",50,"Female","US",3,5,5,3,5,2,5,5,5,4,5,4,5,4,3,0.87,0.67,1,0.87,0.8
"6445",50,"Male","GB",3,3,3,3,3,3,3,3,5,3,5,4,5,5,3,0.6,0.6,0.73,0.8,0.87
"6446",33,"Female","US",3,2,4,1,3,1,2,3,4,4,5,3,5,3,3,0.6,0.33,0.6,0.8,0.73
"6447",20,"Female","US",5,4,5,4,4,3,5,5,5,4,5,4,5,5,5,0.93,0.73,1,0.87,1
"6448",14,"Female","US",1,2,2,3,4,3,2,4,3,4,4,3,4,3,4,0.33,0.67,0.6,0.73,0.73
"6449",15,"Female","US",3,3,4,4,2,2,2,2,2,1,3,1,5,4,5,0.67,0.53,0.4,0.33,0.93
"6450",18,"Other","US",4,5,2,4,5,2,4,3,2,4,5,5,3,5,4,0.73,0.73,0.6,0.93,0.8
"6451",14,"Female","US",2,4,2,5,5,5,4,5,4,4,2,5,4,4,4,0.53,1,0.87,0.73,0.8
"6452",15,"Female","US",2,4,4,5,5,4,4,5,3,2,4,3,5,5,3,0.67,0.93,0.8,0.6,0.87
"6453",17,"Male","US",4,4,4,2,5,3,4,5,4,3,4,3,5,4,4,0.8,0.67,0.87,0.67,0.87
"6454",15,"Male","US",1,4,3,3,5,5,3,3,3,5,4,4,5,5,5,0.53,0.87,0.6,0.87,1
"6455",20,"Female","GB",1,4,3,5,5,5,5,5,3,3,5,3,2,3,1,0.53,1,0.87,0.73,0.4
"6456",18,"Male","GB",1,4,4,4,5,4,4,5,3,3,4,3,5,3,4,0.6,0.87,0.8,0.67,0.8
"6457",14,"Male","GB",2,5,5,2,3,1,4,4,3,3,4,3,5,5,5,0.8,0.4,0.73,0.67,1
"6458",15,"Male","US",4,4,4,2,1,2,5,5,4,4,3,4,4,4,4,0.8,0.33,0.93,0.73,0.8
"6459",17,"Female","US",1,2,3,4,5,4,4,5,2,3,3,4,4,4,4,0.4,0.87,0.73,0.67,0.8
"6460",14,"Male","US",1,3,5,3,5,4,5,5,4,2,3,3,4,4,5,0.6,0.8,0.93,0.53,0.87
"6461",17,"Female","US",4,3,4,4,5,4,3,5,4,3,4,4,4,4,4,0.73,0.87,0.8,0.73,0.8
"6462",16,"Male","US",1,4,4,4,5,2,4,5,5,2,3,2,5,4,4,0.6,0.73,0.93,0.47,0.87
"6463",21,"Female","US",4,3,5,5,5,5,5,5,5,4,3,2,5,5,3,0.8,1,1,0.6,0.87
"6464",22,"Other","US",1,1,1,3,3,4,4,4,1,2,4,1,4,4,4,0.2,0.67,0.6,0.47,0.8
"6465",49,"Female","CA",3,3,3,3,2,2,2,4,4,2,4,3,4,5,4,0.6,0.47,0.67,0.6,0.87
"6466",18,"Female","US",2,3,2,4,5,3,4,4,4,5,4,4,4,3,3,0.47,0.8,0.8,0.87,0.67
"6467",16,"Male","US",3,3,2,3,3,2,4,3,3,3,3,4,3,3,3,0.53,0.53,0.67,0.67,0.6
"6468",16,"Male","US",4,4,4,5,5,5,3,3,3,2,3,2,4,2,4,0.8,1,0.6,0.47,0.67
"6469",16,"Female","US",3,5,5,2,3,3,5,5,4,4,5,3,5,3,5,0.87,0.53,0.93,0.8,0.87
"6470",21,"Female","US",1,2,1,1,2,1,3,2,4,3,4,1,4,4,4,0.27,0.27,0.6,0.53,0.8
"6471",23,"Male","GB",3,4,4,4,5,4,4,4,3,2,4,4,2,4,1,0.73,0.87,0.73,0.67,0.47
"6472",32,"Female","US",2,2,1,5,5,3,4,5,5,5,1,5,2,4,1,0.33,0.87,0.93,0.73,0.47
"6473",18,"Male","TT",1,2,5,5,5,5,4,4,1,4,5,1,5,5,5,0.53,1,0.6,0.67,1
"6474",16,"Female","US",2,2,4,4,5,4,3,3,2,3,3,3,4,4,3,0.53,0.87,0.53,0.6,0.73
"6475",16,"Female","US",1,3,3,5,5,5,4,5,3,2,4,1,5,5,5,0.47,1,0.8,0.47,1
"6476",16,"Male","US",3,3,5,4,4,3,4,3,3,2,5,1,2,5,4,0.73,0.73,0.67,0.53,0.73
"6477",27,"Male","US",3,3,3,4,4,4,3,4,2,3,4,3,3,4,5,0.6,0.8,0.6,0.67,0.8
"6478",14,"Male","CA",1,2,2,4,5,3,4,5,3,3,4,2,1,4,3,0.33,0.8,0.8,0.6,0.53
"6479",13,"Male","US",2,2,1,5,5,5,4,5,3,2,2,2,5,4,5,0.33,1,0.8,0.4,0.93
"6480",16,"Female","US",2,2,3,4,5,3,3,5,4,2,4,4,5,5,5,0.47,0.8,0.8,0.67,1
"6481",16,"Male","DK",2,2,1,1,2,4,4,4,4,1,2,1,5,5,4,0.33,0.47,0.8,0.27,0.93
"6482",13,"Male","US",2,3,5,5,5,3,5,4,5,1,2,3,4,5,4,0.67,0.87,0.93,0.4,0.87
"6483",26,"Female","GB",3,4,4,4,4,3,4,2,2,1,3,2,2,2,2,0.73,0.73,0.53,0.4,0.4
"6484",18,"Male","US",3,3,3,2,2,2,4,4,3,4,3,5,3,5,3,0.6,0.4,0.73,0.8,0.73
"6485",15,"Male","US",3,5,3,1,5,1,2,2,3,4,3,2,5,5,5,0.73,0.47,0.47,0.6,1
"6486",16,"Male","US",2,4,4,2,4,2,4,4,3,4,4,2,4,4,5,0.67,0.53,0.73,0.67,0.87
"6487",16,"Male","US",4,3,4,2,2,2,2,2,4,3,3,3,5,3,4,0.73,0.4,0.53,0.6,0.8
"6488",16,"Female","US",3,3,3,4,4,4,4,4,3,1,4,3,5,5,5,0.6,0.8,0.73,0.53,1
"6489",23,"Female","US",4,4,5,2,4,4,5,5,5,4,5,4,5,5,3,0.87,0.67,1,0.87,0.87
"6490",16,"Female","NZ",5,5,5,4,3,3,5,5,3,3,4,2,5,4,4,1,0.67,0.87,0.6,0.87
"6491",20,"Male","BR",3,3,4,4,5,5,4,4,4,3,4,3,5,5,5,0.67,0.93,0.8,0.67,1
"6492",24,"Male","GR",4,5,5,1,4,2,5,4,5,5,5,3,5,5,5,0.93,0.47,0.93,0.87,1
"6493",16,"Female","AU",3,2,3,1,3,2,4,5,4,1,1,2,4,5,5,0.53,0.4,0.87,0.27,0.93
"6494",17,"Female","BR",4,3,3,5,5,5,5,4,3,2,4,5,2,4,5,0.67,1,0.8,0.73,0.73
"6495",17,"Female","US",4,4,4,4,4,3,5,5,4,5,4,3,5,3,5,0.8,0.73,0.93,0.8,0.87
"6496",15,"Male","US",2,2,2,5,5,4,5,5,3,4,5,3,5,5,5,0.4,0.93,0.87,0.8,1
"6497",17,"Male","US",3,4,4,3,5,2,4,5,3,4,4,4,5,4,5,0.73,0.67,0.8,0.8,0.93
"6498",17,"Male","US",5,5,5,5,5,1,5,5,5,5,5,2,4,5,5,1,0.73,1,0.8,0.93
"6499",14,"Male","US",2,1,2,3,2,2,5,3,2,2,3,2,5,5,5,0.33,0.47,0.67,0.47,1
"6500",23,"Male","US",3,4,2,3,3,2,4,4,4,4,4,5,3,4,3,0.6,0.53,0.8,0.87,0.67
"6501",18,"Male","BR",2,2,2,3,4,3,3,3,2,4,4,3,5,3,4,0.4,0.67,0.53,0.73,0.8
"6502",39,"Male","US",4,5,5,2,3,1,5,4,4,5,5,5,4,4,4,0.93,0.4,0.87,1,0.8
"6503",45,"Male","CA",3,4,4,3,3,2,3,3,3,4,3,3,4,4,4,0.73,0.53,0.6,0.67,0.8
"6504",16,"Female","US",2,3,3,5,5,5,3,3,2,5,3,5,4,4,4,0.53,1,0.53,0.87,0.8
"6505",15,"Male","CA",1,2,3,5,5,3,3,5,3,3,3,1,3,2,4,0.4,0.87,0.73,0.47,0.6
"6506",21,"Female","US",1,2,2,3,4,2,4,5,3,3,5,4,4,5,3,0.33,0.6,0.8,0.8,0.8
"6507",14,"Male","CA",1,3,4,5,5,4,4,5,3,4,3,5,4,2,3,0.53,0.93,0.8,0.8,0.6
"6508",18,"Female","AU",2,3,3,2,4,2,4,5,4,3,4,3,4,4,3,0.53,0.53,0.87,0.67,0.73
"6509",27,"Male","US",1,2,2,4,4,4,3,4,2,3,4,3,3,4,4,0.33,0.8,0.6,0.67,0.73
"6510",14,"Male","US",1,3,3,4,5,3,4,5,4,4,5,3,5,4,4,0.47,0.8,0.87,0.8,0.87
"6511",13,"Male","US",4,5,4,3,5,4,5,4,3,4,4,4,3,3,3,0.87,0.8,0.8,0.8,0.6
"6512",14,"Male","US",3,5,5,4,5,1,5,4,2,4,5,4,5,4,3,0.87,0.67,0.73,0.87,0.8
"6513",14,"Female","US",2,4,5,5,5,5,5,4,4,2,5,3,5,4,5,0.73,1,0.87,0.67,0.93
"6514",23,"Male","MX",3,4,4,3,4,2,5,4,5,4,4,4,5,4,3,0.73,0.6,0.93,0.8,0.8
"6515",25,"Male","BR",2,2,4,4,4,4,1,1,4,2,4,3,5,3,5,0.53,0.8,0.4,0.6,0.87
"6516",14,"Male","US",3,2,2,5,5,3,4,5,3,2,4,2,5,4,4,0.47,0.87,0.8,0.53,0.87
"6517",17,"Male","US",3,5,3,5,4,3,5,4,5,5,4,2,4,3,3,0.73,0.8,0.93,0.73,0.67
"6518",17,"Female","US",1,1,2,5,5,4,4,2,3,3,4,2,2,4,2,0.27,0.93,0.6,0.6,0.53
"6519",20,"Female","US",1,2,2,5,5,2,3,5,2,4,4,5,2,2,1,0.33,0.8,0.67,0.87,0.33
"6520",17,"Male","US",3,4,4,5,4,4,4,4,2,2,4,2,5,2,5,0.73,0.87,0.67,0.53,0.8
"6521",17,"Male","US",2,2,3,4,5,4,5,5,3,3,3,5,3,4,3,0.47,0.87,0.87,0.73,0.67
"6522",17,"Female","AU",2,4,4,5,5,5,5,4,3,2,1,2,2,4,2,0.67,1,0.8,0.33,0.53
"6523",21,"Male","CA",3,4,4,3,2,2,3,4,4,3,3,3,3,3,3,0.73,0.47,0.73,0.6,0.6
"6524",18,"Male","US",4,5,1,2,2,1,5,5,2,3,5,2,5,5,5,0.67,0.33,0.8,0.67,1
"6525",38,"Female","US",4,1,5,4,5,4,5,5,5,4,5,4,5,5,5,0.67,0.87,1,0.87,1
"6526",16,"Female","AU",3,4,3,5,5,4,4,3,3,1,4,2,4,3,3,0.67,0.93,0.67,0.47,0.67
"6527",16,"Male","US",3,5,4,2,4,2,5,2,5,2,3,1,4,5,5,0.8,0.53,0.8,0.4,0.93
"6528",51,"Female","US",4,3,4,3,4,2,5,4,4,4,5,5,2,4,4,0.73,0.6,0.87,0.93,0.67
"6529",17,"Female","CA",2,3,5,3,3,3,4,4,3,3,2,3,4,3,3,0.67,0.6,0.73,0.53,0.67
"6530",16,"Male","US",1,2,1,1,2,2,2,3,3,2,3,4,4,4,4,0.27,0.33,0.53,0.6,0.8
"6531",61,"Female","US",1,4,5,1,1,1,4,5,5,5,5,5,2,4,3,0.67,0.2,0.93,1,0.6
"6532",21,"Female","US",1,2,1,5,5,3,5,4,2,5,5,5,5,3,2,0.27,0.87,0.73,1,0.67
"6533",16,"Male","US",3,5,5,2,2,2,4,4,3,3,3,3,4,4,5,0.87,0.4,0.73,0.6,0.87
